h91	204.99	246.272
h92	198.731	270.043
h93	196.384	239.141
h94	176.825	241.518
h95	190.125	232.01
h96	194.819	289.06
h97	195.602	265.289
h98	195.602	251.027
h99	190.908	281.929
h100	193.255	239.141
h101	192.472	262.912
h102	194.037	253.404
h103	194.037	246.272
h104	195.602	253.404
h105	196.384	253.404
h106	195.602	262.912
h107	195.602	253.404
h108	192.472	267.666
h109	194.819	267.666
h110	193.255	281.929
h111	198.731	258.158
h112	195.602	262.912
h113	197.949	246.272
h114	202.643	229.633
h115	195.602	251.027
h116	204.99	224.879
h117	203.425	253.404
h118	207.337	246.272
h119	208.901	229.633
h120	204.99	243.895
h121	207.337	239.141
h122	205.772	246.272
h123	205.772	234.387
h124	200.296	243.895
h125	200.296	236.764
h126	194.819	262.912
h127	191.69	234.387
h128	188.561	265.289
h129	190.125	241.518
h130	190.908	232.01
h131	188.561	255.781
h132	188.561	224.879
h133	188.561	241.518
h134	188.561	232.01
h135	185.431	220.124
h136	186.213	232.01
h137	185.431	232.01
h138	185.431	224.879
h139	184.649	222.501
h140	184.649	234.387
h141	185.431	232.01
h142	183.866	253.404
h143	183.866	236.764
h144	181.519	253.404
h145	183.084	234.387
h146	186.213	217.747
h147	185.431	241.518
h148	183.084	212.993
h149	184.649	246.272
h150	182.302	224.879
h151	179.955	217.747
h152	179.955	217.747
h153	179.955	217.747
h154	179.955	220.124
h155	181.519	215.37
h156	181.519	232.01
h157	181.519	217.747
h158	179.172	241.518
h159	181.519	220.124
h160	180.737	239.141
h161	181.519	229.633
h162	183.866	220.124
h163	182.302	241.518
h164	183.866	217.747
h165	186.213	239.141
h166	187.778	234.387
h167	190.908	217.747
h168	189.343	239.141
h169	190.908	224.879
h170	193.255	227.256
h171	191.69	224.879
h172	190.908	248.65
h173	211.248	253.404
h174	212.031	265.289
h175	212.031	260.535
h176	208.901	289.06
h177	209.684	262.912
h178	211.248	246.272
h179	212.031	277.175
h180	213.595	253.404
h181	210.466	286.683
h182	209.684	255.781
h183	208.901	251.027
h184	208.119	262.912
h185	208.901	253.404
h186	206.554	251.027
h187	204.207	243.895
h188	201.86	260.535
h189	199.513	246.272
h190	194.819	270.043
h191	196.384	246.272
h192	195.602	281.929
h193	196.384	262.912
h194	197.949	246.272
h195	199.513	286.683
h196	201.86	248.65
h197	199.513	274.798
h198	199.513	262.912
h199	202.643	243.895
h200	198.731	267.666
h201	199.513	258.158
h202	197.949	265.289
h203	197.949	253.404
h204	197.949	262.912
h205	197.949	253.404
h206	197.166	274.798
h207	200.296	255.781
h208	195.602	281.929
h209	197.949	267.666
h210	197.949	260.535
h211	195.602	293.814
h212	204.99	260.535
h213	204.99	289.06
h214	208.119	272.42
h215	205.772	260.535
h216	204.207	277.175
h217	203.425	270.043
h218	204.207	274.798
h219	202.643	258.158
h220	200.296	281.929
h221	201.078	265.289
h222	200.296	284.306
h223	201.078	277.175
h224	200.296	274.798
h225	201.86	260.535
h226	201.86	255.781
h227	200.296	279.552
h228	202.643	251.027
h229	204.99	262.912
h230	206.554	253.404
h231	204.99	251.027
h232	206.554	267.666
h233	205.772	260.535
h234	205.772	248.65
h235	205.772	251.027
h236	203.425	267.666
h237	202.643	260.535
h238	201.86	279.552
h239	200.296	255.781
h240	195.602	284.306
h241	197.949	267.666
h242	197.949	253.404
h243	197.166	277.175
h244	199.513	253.404
h245	197.949	267.666
h246	197.949	260.535
h247	197.949	239.141
h248	197.949	258.158
h249	197.949	248.65
h250	197.166	253.404
h251	197.949	246.272
h252	198.731	260.535
h253	200.296	253.404
h254	197.949	279.552
h255	204.207	262.912
