h123	154.138	230.909
h124	153.355	245.962
h125	155.702	234.673
h126	154.138	223.383
h127	155.702	242.199
h128	154.138	287.358
h129	152.573	272.305
h130	151.008	249.725
h131	151.008	257.252
h132	148.661	230.909
h133	148.661	257.252
h134	148.661	234.673
h135	147.879	268.542
h136	147.879	230.909
h137	147.097	223.383
h138	149.444	234.673
h139	149.444	219.62
h140	148.661	234.673
h141	149.444	230.909
h142	148.661	212.093
h143	148.661	219.62
h144	143.967	279.831
h145	152.573	257.252
h146	151.791	261.015
h147	151.008	253.489
h148	151.008	227.146
h149	148.661	268.542
h150	151.008	249.725
h151	151.008	268.542
h152	149.444	234.673
h153	149.444	212.093
h154	149.444	242.199
h155	150.226	212.093
h156	150.226	234.673
h157	150.226	234.673
h158	149.444	215.856
h159	149.444	230.909
h160	147.097	279.831
h161	147.097	249.725
h162	147.097	242.199
h163	147.097	279.831
h164	147.097	223.383
h165	146.314	257.252
h166	147.879	249.725
h167	147.879	272.305
h168	146.314	234.673
h169	147.097	219.62
h170	147.879	234.673
h171	147.879	223.383
h172	147.879	234.673
h173	145.532	230.909
h174	143.185	212.093
h175	146.314	238.436
h176	150.226	298.647
h177	145.532	268.542
h178	144.75	257.252
h179	142.403	264.778
h180	145.532	249.725
h181	143.967	272.305
h182	143.185	253.489
h183	143.967	276.068
h184	139.273	238.436
h185	140.838	219.62
h186	149.444	249.725
h187	144.75	227.146
h188	143.967	234.673
h189	141.62	230.909
h190	143.967	223.383
h191	151.008	238.436
h192	146.314	302.411
h193	146.314	276.068
h194	148.661	264.778
h195	147.879	268.542
h196	149.444	238.436
h197	146.314	294.884
h198	146.314	268.542
h199	151.008	291.121
h200	151.791	249.725
h201	155.702	245.962
h202	149.444	249.725
h203	151.008	234.673
h204	147.879	245.962
h205	145.532	234.673
h206	143.967	219.62
h207	154.92	253.489
h208	150.226	298.647
h209	148.661	261.015
h210	147.097	253.489
h211	147.879	268.542
h212	151.008	245.962
h213	151.791	287.358
h214	153.355	287.358
h215	155.702	302.411
h216	155.702	264.778
h217	154.138	234.673
h218	155.702	257.252
h219	151.008	245.962
h220	152.573	245.962
h221	152.573	242.199
h222	153.355	230.909
h223	152.573	238.436
h224	156.485	351.333
h225	157.267	317.464
h226	159.614	309.937
h227	158.832	324.99
h228	158.049	294.884
h229	165.873	347.569
h230	165.09	324.99
h231	165.09	377.675
h232	158.049	302.411
h233	160.396	276.068
h234	163.526	298.647
h235	156.485	279.831
h236	160.396	291.121
h237	155.702	283.595
h238	153.355	257.252
h239	151.008	279.831
h240	153.355	294.884
h241	155.702	261.015
h242	155.702	257.252
h243	156.485	276.068
h244	153.355	238.436
h245	157.267	279.831
h246	158.049	257.252
h247	158.049	279.831
h248	160.396	257.252
h249	158.049	230.909
h250	158.049	245.962
h251	158.049	238.436
h252	165.09	249.725
h253	162.743	242.199
h254	160.396	230.909
h255	164.308	245.962
