h140	883.275	975.02
h141	878.581	1041.59
h142	880.928	1055.86
h143	887.969	1084.39
h144	895.793	898.938
h145	889.534	856.141
h146	887.969	827.61
h147	887.187	894.183
h148	891.881	879.917
h149	893.446	913.203
h150	890.316	979.776
h151	899.704	718.242
h152	886.405	951.245
h153	879.364	1008.31
h154	878.581	979.776
h155	877.799	1041.59
h156	878.581	956
h157	877.799	979.776
h158	878.581	998.796
h159	875.452	1013.06
h160	880.928	889.428
h161	878.581	851.386
h162	875.452	822.855
h163	873.887	884.672
h164	873.887	856.141
h165	872.323	884.672
h166	870.758	956
h167	876.234	703.976
h168	866.846	927.469
h169	866.846	984.531
h170	869.193	970.265
h171	866.064	1022.57
h172	869.193	941.734
h173	870.758	960.755
h174	869.193	1003.55
h175	871.54	1022.57
h176	873.887	913.203
h177	876.234	870.407
h178	885.622	856.141
h179	880.928	927.469
h180	877.799	884.672
h181	877.017	903.693
h182	872.323	979.776
h183	880.928	732.507
h184	871.54	970.265
h185	869.193	1013.06
h186	869.193	998.796
h187	871.54	1036.84
h188	871.54	951.245
h189	866.846	975.02
h190	863.717	1022.57
h191	864.499	1027.33
h192	866.064	936.979
h193	864.499	884.672
h194	864.499	884.672
h195	862.152	951.245
h196	863.717	941.734
h197	863.717	922.714
h198	864.499	1017.82
h199	870.758	775.304
h200	866.064	1013.06
h201	860.588	1046.35
h202	862.935	1041.59
h203	859.805	1089.14
h204	862.152	1013.06
h205	865.282	1041.59
h206	865.282	1074.88
h207	867.629	1084.39
h208	878.581	884.672
h209	880.928	841.876
h210	878.581	832.366
h211	878.581	884.672
h212	878.581	884.672
h213	878.581	903.693
h214	879.364	970.265
h215	895.793	722.997
h216	890.316	965.51
h217	887.187	1003.55
h218	894.228	1003.55
h219	891.099	1046.35
h220	896.575	970.265
h221	890.316	998.796
h222	892.663	1036.84
h223	888.752	1032.08
h224	891.099	970.265
h225	884.84	889.428
h226	870.758	870.407
h227	871.54	941.734
h228	869.976	913.203
h229	875.452	936.979
h230	876.234	1041.59
h231	880.928	780.059
h232	875.452	1017.82
h233	881.711	1051.1
h234	883.275	1051.1
h235	880.146	1112.92
h236	884.058	1013.06
h237	885.622	1074.88
h238	887.969	1103.41
h239	885.622	1098.65
h240	887.969	898.938
h241	883.275	837.121
h242	865.282	808.59
h243	859.023	856.141
h244	862.152	846.631
h245	853.547	856.141
h246	855.111	941.734
h247	861.37	727.752
h248	853.547	927.469
h249	859.805	960.755
h250	865.282	941.734
h251	865.282	1013.06
h252	875.452	956
h253	877.017	975.02
h254	879.364	1013.06
h255	886.405	1036.84
